num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
1097,393,1490,0.736241610738255
1168,436,1604,0.7281795511221946
333,18,351,0.9487179487179487
1053,415,1468,0.7173024523160763
396,107,503,0.7872763419483101
986,448,1434,0.6875871687587168
1315,198,1513,0.8691341705221415
407,83,490,0.8306122448979592
4085,54,4139,0.9869533703793186
1032,398,1430,0.7216783216783217
1064,396,1460,0.7287671232876712
1044,450,1494,0.6987951807228916
1214,406,1620,0.7493827160493827
3021,135,3156,0.9572243346007605
1033,406,1439,0.7178596247394023
42,154,196,0.21428571428571427
1025,401,1426,0.7187938288920056
4082,400,4482,0.9107541276215975
1019,52,1071,0.9514472455648926
450,107,557,0.8078994614003591
181,263,444,0.40765765765765766
1025,441,1466,0.699181446111869
1201,401,1602,0.7496878901373284
1021,398,1419,0.7195207892882312
417,117,534,0.7808988764044944
1182,396,1578,0.7490494296577946
1027,569,1596,0.643483709273183
1351,140,1491,0.9061032863849765
409,95,504,0.8115079365079365
2584,145,2729,0.9468669842433126
1009,411,1420,0.7105633802816902
4073,38,4111,0.9907565069326199
1109,377,1486,0.7462987886944819
1155,75,1230,0.9390243902439024
1066,379,1445,0.7377162629757785
431,94,525,0.820952380952381
1201,391,1592,0.7543969849246231
387,95,482,0.8029045643153527
1003,394,1397,0.717967072297781
1033,396,1429,0.7228831350594822
1018,388,1406,0.7240398293029872
1436,66,1502,0.9560585885486018
3021,135,3156,0.9572243346007605
983,373,1356,0.7249262536873157
1312,283,1595,0.8225705329153605
1082,406,1488,0.7271505376344086
998,447,1445,0.6906574394463668
1316,168,1484,0.8867924528301887
1314,231,1545,0.8504854368932039
1046,438,1484,0.7048517520215634
1023,388,1411,0.7250177179305457
1227,652,1879,0.6530069185737094
1019,394,1413,0.7211606510969568
936,432,1368,0.6842105263157895
4097,43,4140,0.9896135265700483
46,138,184,0.25
404,83,487,0.8295687885010267
1059,388,1447,0.7318590186592951
12,139,151,0.07947019867549669
1044,471,1515,0.689108910891089
1134,379,1513,0.7495042961004627
379,65,444,0.8536036036036037
429,115,544,0.7886029411764706
1159,397,1556,0.7448586118251928
1223,444,1667,0.7336532693461307
1093,432,1525,0.7167213114754099
1009,397,1406,0.7176386913229018
380,58,438,0.867579908675799
3585,125,3710,0.9663072776280324
1786,67,1853,0.9638424177010254
1102,427,1529,0.7207325049051668
1183,429,1612,0.7338709677419355
1086,393,1479,0.7342799188640974
1038,398,1436,0.7228412256267409
1059,397,1456,0.7273351648351648
1004,419,1423,0.7055516514406184
371,53,424,0.875
396,131,527,0.7514231499051234
4092,44,4136,0.9893617021276596
1189,399,1588,0.7487405541561712
1083,403,1486,0.7288021534320323
1152,437,1589,0.7249842668344871
1063,386,1449,0.7336093857832988
1108,622,1730,0.6404624277456648
1017,398,1415,0.7187279151943463
1120,375,1495,0.7491638795986622
1060,365,1425,0.743859649122807
1009,399,1408,0.7166193181818182
1053,414,1467,0.7177914110429447
304,18,322,0.9440993788819876
1097,418,1515,0.7240924092409241
1018,476,1494,0.6813922356091031
1143,70,1213,0.9422918384171476
991,108,1099,0.9017288444040037
1155,75,1230,0.9390243902439024
1143,429,1572,0.7270992366412213
1068,401,1469,0.7270251872021783
1036,619,1655,0.6259818731117824
1032,447,1479,0.6977687626774848
4077,42,4119,0.9898033503277495
1015,399,1414,0.7178217821782178
1312,175,1487,0.8823133826496301
685,120,805,0.8509316770186336
398,98,496,0.8024193548387096
1173,385,1558,0.7528883183568678
1073,454,1527,0.7026850032743942
2042,56,2098,0.9733079122974261
1061,408,1469,0.7222600408441117
17,120,137,0.12408759124087591
1316,170,1486,0.8855989232839838
439,98,537,0.8175046554934823
390,155,545,0.7155963302752294
1023,406,1429,0.7158852344296711
1029,519,1548,0.6647286821705426
404,144,548,0.7372262773722628
1124,408,1532,0.7336814621409922
1044,413,1457,0.7165408373369938
1022,390,1412,0.7237960339943342
393,113,506,0.7766798418972332
406,82,488,0.8319672131147541
1102,408,1510,0.7298013245033113
238,14,252,0.9444444444444444
1146,396,1542,0.7431906614785992
4090,61,4151,0.9853047458443749
1048,396,1444,0.7257617728531855
1040,414,1454,0.7152682255845942
4076,48,4124,0.988360814742968
750,44,794,0.9445843828715366
2279,85,2364,0.9640439932318104
1037,373,1410,0.7354609929078014
1156,390,1546,0.7477360931435963
4721,59,4780,0.9876569037656904
1034,479,1513,0.6834104428288169
430,90,520,0.8269230769230769
1044,35,1079,0.9675625579240037
1009,415,1424,0.7085674157303371
1026,400,1426,0.7194950911640954
1089,465,1554,0.7007722007722008
62,152,214,0.2897196261682243
382,53,435,0.8781609195402299
998,373,1371,0.7279358132749818
936,431,1367,0.6847110460863204
2374,116,2490,0.9534136546184739
1150,404,1554,0.7400257400257401
1099,410,1509,0.7282968853545394
7,136,143,0.04895104895104895
4078,42,4120,0.9898058252427184
1033,411,1444,0.7153739612188366
1071,415,1486,0.7207267833109018
1099,414,1513,0.7263714474553866
238,14,252,0.9444444444444444
685,137,822,0.8333333333333334
1020,502,1522,0.6701708278580815
1315,144,1459,0.9013022618231665
4083,42,4125,0.9898181818181818
9,166,175,0.05142857142857143
421,93,514,0.8190661478599222
1200,526,1726,0.6952491309385863
2584,113,2697,0.9581015943641082
394,91,485,0.8123711340206186
1628,48,1676,0.9713603818615751
1046,442,1488,0.7029569892473119
383,84,467,0.8201284796573876
376,65,441,0.8526077097505669
4132,60,4192,0.9856870229007634
379,87,466,0.8133047210300429
1046,395,1441,0.7258848022206801
1173,420,1593,0.736346516007533
1351,186,1537,0.8789850357839948
243,14,257,0.9455252918287937
410,100,510,0.803921568627451
387,52,439,0.8815489749430524
1034,429,1463,0.706766917293233
1162,411,1573,0.7387158296249206
1121,506,1627,0.68899815611555
331,18,349,0.9484240687679083
1081,388,1469,0.7358747447243023
4093,68,4161,0.9836577745734199
30,182,212,0.14150943396226415
2525,81,2606,0.9689178818112049
4484,64,4548,0.9859278803869833
1073,408,1481,0.724510465901418
1191,407,1598,0.7453066332916145
1094,362,1456,0.7513736263736264
459,562,1021,0.4495592556317336
985,426,1411,0.6980864635010631
6445,51,6496,0.9921490147783252
395,87,482,0.8195020746887967
1070,392,1462,0.7318741450068399
1786,50,1836,0.9727668845315904
1081,414,1495,0.7230769230769231
1130,459,1589,0.7111390811831341
1320,192,1512,0.873015873015873
1023,377,1400,0.7307142857142858
2374,120,2494,0.9518845228548516
4086,47,4133,0.9886281151705782
238,14,252,0.9444444444444444
1314,137,1451,0.9055823569951758
1072,398,1470,0.7292517006802721
394,89,483,0.8157349896480331
373,60,433,0.8614318706697459
375,66,441,0.8503401360544217
1142,491,1633,0.6993263931414574
395,116,511,0.7729941291585127
1044,394,1438,0.7260083449235049
1021,398,1419,0.7195207892882312
406,91,497,0.8169014084507042
996,446,1442,0.6907073509015257
1010,635,1645,0.6139817629179332
1156,424,1580,0.7316455696202532
1115,413,1528,0.7297120418848168
1116,401,1517,0.7356624917600527
1045,390,1435,0.7282229965156795
1529,56,1585,0.9646687697160883
1163,386,1549,0.7508069722401549
440,117,557,0.7899461400359067
457,98,555,0.8234234234234235
4083,53,4136,0.9871856866537717
1313,135,1448,0.9067679558011049
1044,368,1412,0.7393767705382436
1170,939,2109,0.5547652916073968
1038,396,1434,0.7238493723849372
2001,74,2075,0.9643373493975904
392,103,495,0.7919191919191919
966,403,1369,0.7056245434623813
120,12,132,0.9090909090909091
1201,402,1603,0.7492202121023082
1152,400,1552,0.7422680412371134
238,14,252,0.9444444444444444
997,393,1390,0.7172661870503597
1025,394,1419,0.7223396758280479
1121,440,1561,0.7181294042280589
1312,141,1453,0.9029593943565037
403,113,516,0.7810077519379846
1036,388,1424,0.7275280898876404
385,80,465,0.8279569892473119
444,101,545,0.8146788990825689
1012,461,1473,0.6870332654446707
1036,590,1626,0.6371463714637147
1036,375,1411,0.7342310418143161
380,61,441,0.8616780045351474
378,56,434,0.8709677419354839
1052,378,1430,0.7356643356643356
1039,417,1456,0.7135989010989011
1097,409,1506,0.7284196547144755
1052,373,1425,0.7382456140350877
1036,397,1433,0.7229588276343336
376,74,450,0.8355555555555556
1043,397,1440,0.7243055555555555
1020,445,1465,0.6962457337883959
1105,429,1534,0.7203389830508474
1095,420,1515,0.7227722772277227
1033,403,1436,0.7193593314763231
1063,93,1156,0.9195501730103807
981,402,1383,0.7093275488069414
999,411,1410,0.7085106382978723
1010,401,1411,0.7158043940467753
1018,396,1414,0.7199434229137199
1145,374,1519,0.7537853851217906
1059,477,1536,0.689453125
1080,395,1475,0.7322033898305085
4072,56,4128,0.9864341085271318
1321,182,1503,0.8789088489687292
1035,400,1435,0.7212543554006968
1004,394,1398,0.7181688125894135
1165,421,1586,0.7345523329129886
2637,140,2777,0.9495858840475333
1108,459,1567,0.7070835992342055
978,391,1369,0.7143900657414171
414,137,551,0.7513611615245009
400,103,503,0.7952286282306164
998,396,1394,0.7159253945480631
1045,393,1438,0.7267037552155772
4086,41,4127,0.9900654228252969
1002,407,1409,0.7111426543647977
874,150,1024,0.853515625
1060,415,1475,0.7186440677966102
399,92,491,0.8126272912423625
2584,161,2745,0.9413479052823315
4088,37,4125,0.991030303030303
1219,429,1648,0.7396844660194175
4090,83,4173,0.980110232446681
1100,371,1471,0.7477906186267845
1064,418,1482,0.717948717948718
1064,414,1478,0.7198917456021651
4085,41,4126,0.9900630150266602
1003,418,1421,0.7058409570724842
1204,437,1641,0.7336989640463132
1656,82,1738,0.952819332566168
1179,445,1624,0.7259852216748769
1146,440,1586,0.7225725094577553
420,80,500,0.84
1136,518,1654,0.686819830713422
402,95,497,0.8088531187122736
18,128,146,0.1232876712328767
2637,102,2739,0.9627601314348302
12,231,243,0.04938271604938271
1271,423,1694,0.7502951593860685
434,77,511,0.8493150684931506
1050,362,1412,0.7436260623229461
1069,410,1479,0.7227856659905342
242,14,256,0.9453125
2584,154,2738,0.943754565376187
1116,451,1567,0.7121888959795788
998,411,1409,0.7083037615330021
1103,393,1496,0.7372994652406417
4074,83,4157,0.9800336781332691
1163,418,1581,0.7356103731815307
1065,474,1539,0.6920077972709552
1063,93,1156,0.9195501730103807
398,95,493,0.8073022312373225
874,169,1043,0.837967401725791
1056,417,1473,0.7169042769857433
1116,79,1195,0.9338912133891213
1044,396,1440,0.725
2221,212,2433,0.9128647759967119
1075,466,1541,0.6975989617131733
4086,35,4121,0.9915069157971366
401,89,490,0.8183673469387756
1044,524,1568,0.6658163265306123
1312,157,1469,0.8931245745405038
1039,398,1437,0.7230340988169798
1027,390,1417,0.7247706422018348
395,93,488,0.8094262295081968
1133,423,1556,0.7281491002570694
1156,565,1721,0.6717024985473562
1082,522,1604,0.6745635910224439
1126,375,1501,0.7501665556295802
1314,210,1524,0.8622047244094488
1062,373,1435,0.7400696864111498
238,14,252,0.9444444444444444
1313,181,1494,0.8788487282463187
1200,406,1606,0.7471980074719801
4086,63,4149,0.9848156182212582
413,137,550,0.7509090909090909
1054,374,1428,0.7380952380952381
1059,622,1681,0.6299821534800714
1050,411,1461,0.7186858316221766
1069,419,1488,0.7184139784946236
1085,426,1511,0.7180675049636003
1012,434,1446,0.6998616874135546
1537,51,1588,0.9678841309823678
401,80,481,0.8336798336798337
1158,589,1747,0.6628506010303378
1028,396,1424,0.7219101123595506
369,57,426,0.8661971830985915
1133,507,1640,0.6908536585365853
1010,485,1495,0.6755852842809364
4091,44,4135,0.9893591293833132
1066,465,1531,0.6962769431743958
1036,422,1458,0.710562414266118
977,407,1384,0.7059248554913294
1097,411,1508,0.7274535809018567
396,88,484,0.8181818181818182
1096,514,1610,0.6807453416149069
2006,77,2083,0.9630340854536726
4091,78,4169,0.9812904773326937
1052,667,1719,0.6119837114601513
1082,428,1510,0.7165562913907285
1073,378,1451,0.7394900068917988
11,141,152,0.07236842105263158
4091,46,4137,0.9888808315204254
1093,396,1489,0.7340496977837475
1014,392,1406,0.7211948790896159
1085,375,1460,0.7431506849315068
4076,27,4103,0.9934194491835242
1174,411,1585,0.7406940063091483
1094,378,1472,0.7432065217391305
1086,410,1496,0.7259358288770054
987,413,1400,0.705
1088,363,1451,0.7498277050310131
1102,523,1625,0.6781538461538461
1029,401,1430,0.7195804195804196
981,381,1362,0.7202643171806168
1029,405,1434,0.7175732217573222
374,91,465,0.8043010752688172
2675,97,2772,0.965007215007215
1023,415,1438,0.7114047287899861
956,59,1015,0.941871921182266
1057,388,1445,0.7314878892733564
1053,385,1438,0.7322670375521557
1041,395,1436,0.7249303621169917
4106,99,4205,0.9764565992865636
1146,401,1547,0.7407886231415644
1038,401,1439,0.7213342599027102
1051,440,1491,0.7048960429242119
15,134,149,0.10067114093959731
1006,394,1400,0.7185714285714285
424,102,526,0.8060836501901141
1029,415,1444,0.7126038781163435
1006,488,1494,0.6733601070950469
1005,386,1391,0.7225017972681524
404,96,500,0.808
1147,509,1656,0.6926328502415459
1314,138,1452,0.9049586776859504
1008,408,1416,0.711864406779661
397,93,490,0.810204081632653
1027,450,1477,0.6953283683141503
2312,107,2419,0.9557668458040512
424,96,520,0.8153846153846154
2739,97,2836,0.9657968970380818
1042,424,1466,0.7107776261937244
2675,84,2759,0.9695541862993838
1094,385,1479,0.7396889790398918
415,93,508,0.8169291338582677
1096,411,1507,0.7272727272727273
398,127,525,0.758095238095238
1052,564,1616,0.650990099009901
1089,394,1483,0.734322319622387
1160,443,1603,0.7236431690580162
1786,50,1836,0.9727668845315904
1090,558,1648,0.6614077669902912
1317,180,1497,0.8797595190380761
1179,511,1690,0.6976331360946746
1116,368,1484,0.7520215633423181
388,55,443,0.8758465011286681
4081,53,4134,0.9871794871794872
887,112,999,0.8878878878878879
1020,385,1405,0.7259786476868327
1313,135,1448,0.9067679558011049
1055,395,1450,0.7275862068965517
1130,391,1521,0.7429322813938198
1062,398,1460,0.7273972602739726
1070,411,1481,0.7224848075624578
238,14,252,0.9444444444444444
1060,468,1528,0.693717277486911
1026,379,1405,0.7302491103202847
1073,385,1458,0.7359396433470508
1325,198,1523,0.8699934340118188
387,58,445,0.8696629213483146
438,93,531,0.8248587570621468
406,86,492,0.8252032520325203
388,93,481,0.8066528066528067
398,107,505,0.7881188118811882
22,131,153,0.1437908496732026
417,110,527,0.7912713472485768
1052,400,1452,0.7245179063360881
1069,388,1457,0.7336993822923816
1019,427,1446,0.7047026279391425
1222,396,1618,0.7552533992583437
902,29,931,0.9688506981740065
1051,440,1491,0.7048960429242119
2006,175,2181,0.9197615772581385
1135,388,1523,0.7452396585686146
1349,172,1521,0.8869165023011177
1147,525,1672,0.6860047846889952
1095,387,1482,0.7388663967611336
1158,383,1541,0.7514600908500974
1090,414,1504,0.7247340425531915
396,99,495,0.8
1091,397,1488,0.7331989247311828
1083,430,1513,0.7157964309319234
2312,107,2419,0.9557668458040512
1136,396,1532,0.741514360313316
1001,375,1376,0.7274709302325582
50,154,204,0.24509803921568626
1056,499,1555,0.6790996784565917
1084,534,1618,0.6699629171817059
1062,416,1478,0.7185385656292287
773,41,814,0.9496314496314496
1070,373,1443,0.7415107415107415
1085,407,1492,0.7272117962466488
388,75,463,0.838012958963283
383,80,463,0.8272138228941684
1027,660,1687,0.6087729697688203
414,102,516,0.8023255813953488
1164,444,1608,0.7238805970149254
1069,430,1499,0.7131420947298199
1136,396,1532,0.741514360313316
1951,67,2018,0.966798810703667
2739,111,2850,0.9610526315789474
1044,527,1571,0.6645448758752387
1094,575,1669,0.6554823247453565
1086,446,1532,0.7088772845953003
991,394,1385,0.7155234657039711
383,59,442,0.8665158371040724
976,388,1364,0.7155425219941349
1158,400,1558,0.7432605905006419
2584,148,2732,0.9458272327964861
1089,1000,2089,0.5213020584011488
1031,388,1419,0.7265680056377731
1134,394,1528,0.7421465968586387
1314,227,1541,0.8526930564568462
400,90,490,0.8163265306122449
1025,604,1629,0.629220380601596
1052,415,1467,0.7171097477845945
1020,420,1440,0.7083333333333334
410,99,509,0.8055009823182712
998,385,1383,0.7216196673897325
1120,419,1539,0.7277452891487979
1112,394,1506,0.7383798140770252
973,565,1538,0.6326397919375812
1351,148,1499,0.9012675116744496
2596,50,2646,0.981103552532124
16,163,179,0.0893854748603352
1069,396,1465,0.7296928327645051
1316,193,1509,0.8721007289595759
1025,514,1539,0.6660168940870695
2006,77,2083,0.9630340854536726
378,51,429,0.8811188811188811
1036,398,1434,0.7224546722454672
1042,558,1600,0.65125
1089,372,1461,0.7453798767967146
1146,395,1541,0.7436729396495781
1011,411,1422,0.7109704641350211
981,382,1363,0.7197358767424799
1138,414,1552,0.7332474226804123
1163,418,1581,0.7356103731815307
1087,417,1504,0.7227393617021277
1138,517,1655,0.6876132930513595
1160,468,1628,0.7125307125307125
21,165,186,0.11290322580645161
4084,81,4165,0.9805522208883554
1091,378,1469,0.7426820966643976
1149,407,1556,0.7384318766066839
4077,56,4133,0.9864505202032422
1378,85,1463,0.9419002050580998
1013,397,1410,0.7184397163120567
1053,408,1461,0.7207392197125256
1049,398,1447,0.7249481686247409
1474,94,1568,0.9400510204081632
243,14,257,0.9455252918287937
401,95,496,0.8084677419354839
430,106,536,0.8022388059701493
2445,84,2529,0.966785290628707
1044,415,1459,0.7155586017820424
1179,398,1577,0.7476220672162334
1175,401,1576,0.7455583756345178
1034,395,1429,0.7235829251224632
1951,46,1997,0.9769654481722584
1134,394,1528,0.7421465968586387
415,101,516,0.8042635658914729
1157,416,1573,0.7355371900826446
983,151,1134,0.8668430335097002
1059,448,1507,0.7027206370272063
969,375,1344,0.7209821428571429
243,14,257,0.9455252918287937
1011,373,1384,0.7304913294797688
1040,385,1425,0.7298245614035088
1047,419,1466,0.7141882673942701
1135,396,1531,0.7413455258001306
1162,401,1563,0.7434420985284709
1150,395,1545,0.7443365695792881
20,177,197,0.10152284263959391
379,70,449,0.844097995545657
1106,396,1502,0.7363515312916112
414,95,509,0.8133595284872298
1072,415,1487,0.7209145931405514
238,14,252,0.9444444444444444
385,87,472,0.815677966101695
322,18,340,0.9470588235294117
1026,396,1422,0.7215189873417721
970,403,1373,0.7064821558630736
1378,85,1463,0.9419002050580998
13,172,185,0.07027027027027027
1004,388,1392,0.7212643678160919
980,372,1352,0.7248520710059172
1102,530,1632,0.6752450980392157
1005,394,1399,0.7183702644746247
403,94,497,0.8108651911468813
1169,451,1620,0.721604938271605
1140,397,1537,0.741704619388419
1083,395,1478,0.7327469553450608
4079,32,4111,0.9922160058379956
1034,398,1432,0.7220670391061452
404,131,535,0.7551401869158878
1073,422,1495,0.7177257525083612
243,14,257,0.9455252918287937
4125,55,4180,0.9868421052631579
1146,389,1535,0.7465798045602606
1017,394,1411,0.7207654145995748
1164,395,1559,0.7466324567030147
1312,156,1468,0.8937329700272479
2342,81,2423,0.9665703673132481
1096,396,1492,0.7345844504021448
983,151,1134,0.8668430335097002
1050,412,1462,0.7181942544459644
399,87,486,0.8209876543209876
404,118,522,0.7739463601532567
1992,91,2083,0.9563130100816131
1163,409,1572,0.739821882951654
1103,577,1680,0.656547619047619
1123,651,1774,0.6330326944757609
1032,396,1428,0.7226890756302521
315,18,333,0.9459459459459459
1316,151,1467,0.8970688479890934
1014,398,1412,0.7181303116147308
1071,426,1497,0.7154308617234469
1069,523,1592,0.6714824120603015
421,93,514,0.8190661478599222
1474,109,1583,0.9311433986102338
1097,393,1490,0.736241610738255
1086,419,1505,0.7215946843853821
238,14,252,0.9444444444444444
1088,382,1470,0.7401360544217687
1088,417,1505,0.7229235880398671
724,40,764,0.9476439790575916
1151,404,1555,0.7401929260450161
1101,385,1486,0.7409152086137282
1090,558,1648,0.6614077669902912
960,413,1373,0.6991988346686089
1094,411,1505,0.7269102990033223
1111,396,1507,0.7372262773722628
1316,140,1456,0.9038461538461539
2611,55,2666,0.9793698424606152
1094,377,1471,0.7437117607070021
403,86,489,0.8241308793456033
1316,149,1465,0.8982935153583618
4091,50,4141,0.9879256218304757
1114,442,1556,0.7159383033419023
1323,213,1536,0.861328125
4086,71,4157,0.9829203752706278
397,181,578,0.6868512110726643
1069,419,1488,0.7184139784946236
1316,207,1523,0.8640840446487197
374,76,450,0.8311111111111111
994,396,1390,0.7151079136690648
1961,96,2057,0.9533300923675255
961,388,1349,0.7123795404002965
397,94,491,0.8085539714867617
1053,380,1433,0.7348220516399162
1314,111,1425,0.9221052631578948
1131,432,1563,0.7236084452975048
1198,394,1592,0.7525125628140703
1074,377,1451,0.7401791867677464
44,121,165,0.26666666666666666
738,10,748,0.9866310160427807
738,10,748,0.9866310160427807
738,20,758,0.9736147757255936
1026,418,1444,0.7105263157894737
1040,399,1439,0.7227241139680334
1133,414,1547,0.7323852617970265
808,43,851,0.9494712103407755
373,78,451,0.8270509977827051
1138,80,1218,0.9343185550082101
1133,379,1512,0.7493386243386243
120,12,132,0.9090909090909091
1073,419,1492,0.7191689008042895
1128,428,1556,0.7249357326478149
1020,74,1094,0.9323583180987203
1124,411,1535,0.7322475570032573
1048,396,1444,0.7257617728531855
1013,394,1407,0.7199715707178393
4080,59,4139,0.9857453491181445
2700,74,2774,0.9733237202595529
376,69,445,0.8449438202247191
1148,393,1541,0.744970798182998
1018,391,1409,0.7224982256919801
1337,79,1416,0.9442090395480226
1099,57,1156,0.9506920415224913
1051,396,1447,0.7263303386316516
1138,398,1536,0.7408854166666666
1148,375,1523,0.7537754432042022
4088,363,4451,0.918445293192541
424,114,538,0.7881040892193308
388,80,468,0.8290598290598291
1091,397,1488,0.7331989247311828
1484,88,1572,0.9440203562340967
4090,65,4155,0.9843561973525873
1312,181,1493,0.8787675820495646
1031,403,1434,0.7189679218967922
2744,60,2804,0.978601997146933
1089,402,1491,0.7303822937625755
1135,390,1525,0.7442622950819672
391,87,478,0.8179916317991632
974,406,1380,0.7057971014492753
1013,396,1409,0.7189496096522356
1316,150,1466,0.897680763983629
1084,429,1513,0.7164573694646398
1162,390,1552,0.7487113402061856
1061,117,1178,0.900679117147708
1046,427,1473,0.7101154107264087
1183,501,1684,0.7024940617577197
1182,372,1554,0.7606177606177607
1167,398,1565,0.7456869009584665
381,76,457,0.8336980306345733
4085,28,4113,0.9931923170435205
1198,405,1603,0.7473487211478478
1006,397,1403,0.7170349251603706
1026,385,1411,0.7271438695960312
1022,413,1435,0.7121951219512195
900,102,1002,0.8982035928143712
2584,139,2723,0.9489533602644142
2221,200,2421,0.9173895084675754
911,97,1008,0.9037698412698413
1096,398,1494,0.7336010709504686
389,87,476,0.8172268907563025
1102,420,1522,0.7240473061760841
1010,391,1401,0.7209136331192005
1148,398,1546,0.7425614489003881
1024,396,1420,0.7211267605633803
1023,394,1417,0.7219477769936485
242,14,256,0.9453125
1144,396,1540,0.7428571428571429
995,449,1444,0.6890581717451524
1082,411,1493,0.724715338245144
1020,74,1094,0.9323583180987203
989,392,1381,0.7161477190441708
1717,28,1745,0.9839541547277937
1013,373,1386,0.7308802308802309
1051,427,1478,0.7110960757780784
382,64,446,0.8565022421524664
1313,204,1517,0.8655240606460118
4081,45,4126,0.9890935530780417
381,88,469,0.8123667377398721
1051,538,1589,0.6614222781623663
243,14,257,0.9455252918287937
1337,79,1416,0.9442090395480226
401,164,565,0.7097345132743362
120,12,132,0.9090909090909091
1130,398,1528,0.7395287958115183
1134,393,1527,0.7426326129666012
1053,385,1438,0.7322670375521557
1015,393,1408,0.7208806818181818
25,165,190,0.13157894736842105
1168,453,1621,0.7205428747686613
1023,396,1419,0.7209302325581395
964,476,1440,0.6694444444444444
1360,90,1450,0.9379310344827586
1048,397,1445,0.7252595155709343
996,441,1437,0.6931106471816284
890,89,979,0.9090909090909091
1135,415,1550,0.7322580645161291
4077,41,4118,0.9900437105390967
408,100,508,0.8031496062992126
1266,397,1663,0.7612748045700541
403,89,492,0.8191056910569106
1127,398,1525,0.7390163934426229
390,79,469,0.8315565031982942
1084,390,1474,0.7354138398914518
963,399,1362,0.7070484581497798
404,128,532,0.7593984962406015
1201,396,1597,0.752035065748278
1115,418,1533,0.7273320287018917
1025,397,1422,0.7208157524613221
418,113,531,0.7871939736346516
984,409,1393,0.706389088298636
1150,394,1544,0.7448186528497409
1011,384,1395,0.7247311827956989
1149,383,1532,0.75
408,103,511,0.7984344422700587
386,67,453,0.8520971302428256
1196,410,1606,0.7447073474470735
1008,414,1422,0.7088607594936709
985,421,1406,0.7005689900426743
988,432,1420,0.6957746478873239
1027,414,1441,0.7126995142262318
1042,394,1436,0.7256267409470752
1071,384,1455,0.7360824742268042
1093,401,1494,0.7315930388219545
1171,523,1694,0.6912632821723731
1048,433,1481,0.7076299797434166
1821,84,1905,0.9559055118110236
388,98,486,0.7983539094650206
1047,99,1146,0.9136125654450262
21,138,159,0.1320754716981132
971,444,1415,0.6862190812720848
1185,434,1619,0.7319332921556516
4089,26,4115,0.993681652490887
3476,125,3601,0.9652874201610664
1231,396,1627,0.7566072526121697
413,113,526,0.785171102661597
1255,414,1669,0.7519472738166567
922,104,1026,0.898635477582846
1080,375,1455,0.7422680412371134
4124,73,4197,0.9826066237788896
383,48,431,0.888631090487239
120,12,132,0.9090909090909091
376,84,460,0.8173913043478261
2592,72,2664,0.972972972972973
1315,199,1514,0.868560105680317
36,130,166,0.21686746987951808
422,67,489,0.8629856850715747
374,44,418,0.8947368421052632
1360,94,1454,0.9353507565337001
1076,396,1472,0.7309782608695652
1313,137,1450,0.9055172413793103
890,89,979,0.9090909090909091
1161,395,1556,0.7461439588688946
382,86,468,0.8162393162393162
397,86,483,0.8219461697722568
420,88,508,0.8267716535433071
1062,397,1459,0.7278958190541467
1122,377,1499,0.7484989993328885
4076,72,4148,0.982642237222758
1099,420,1519,0.7235023041474654
1048,379,1427,0.7344078486334968
1055,413,1468,0.7186648501362398
3476,118,3594,0.9671675013912076
1006,44,1050,0.9580952380952381
1670,117,1787,0.9345271404588696
411,81,492,0.8353658536585366
1757,45,1802,0.9750277469478358
999,419,1418,0.7045133991537377
